"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin01G029200.1",651.116376482567,-1.27721502848686,0.428761166638778,2.26456475830231e-05,0.00360956882702773,"Misin01G029200.1"
"Misin01G029900.1",479.204845914103,-1.1403661378447,0.264785015114357,6.55371276522875e-07,0.000189828642594999,"Misin01G029900.1"
"Misin01G031800.1",376.756716248853,1.26158808324145,0.34425912468935,4.29193779738557e-06,0.000913945252308885,"Misin01G031800.1"
"Misin01G032000.1",1826.64334187334,-2.44128719986696,0.463267553994933,1.19694996876475e-08,5.80952068172982e-06,"Misin01G032000.1"
"Misin01G036000.1",314.70773590067,-1.66676545060918,1.6043847202213,0.000642385780375468,0.0476045858565727,"Misin01G036000.1"
"Misin01G036200.1",420.99754904981,-2.36841078654978,0.602060788502989,2.25455144736992e-06,0.00054260009654079,"Misin01G036200.1"
"Misin01G045600.1",83.4863398190296,-4.01347339929444,1.21013736199503,6.32445345557433e-06,0.00126659694814402,"Misin01G045600.1"
"Misin01G046200.1",168.990910586903,-8.13520980679888,1.53164707990898,4.16866843320531e-09,2.22363378058353e-06,"Misin01G046200.1"
"Misin01G047400.1",1841.93804796387,-1.12613712042251,0.370892201591812,2.48402671370056e-05,0.00391306839767888,"Misin01G047400.1"
"Misin01G047600.1",49.6199732412986,2.50562017271268,1.16031683604245,7.21552595650268e-05,0.00904038281178097,"Misin01G047600.1"
"Misin01G050400.1",70.40359799142,-6.41928015427877,2.00626793655009,4.18870081110193e-06,0.000899068749793293,"Misin01G050400.1"
"Misin01G050700.1",156.601312911543,2.80036135934785,0.433137981119841,1.37290923690712e-11,1.36973120626613e-08,"Misin01G050700.1"
"Misin01G055200.1",90.6127122487872,-8.75492096669026,1.46996181246355,1.00627117878698e-10,8.60521583446803e-08,"Misin01G055200.1"
"Misin01G072400.1",140.575423970764,-2.07419816475499,0.490754758220196,7.08838575356579e-07,0.000204217530734416,"Misin01G072400.1"
"Misin01G072900.1",56.9352091240884,-7.57384107004671,1.69413780643226,1.65474865143112e-07,5.75158603844204e-05,"Misin01G072900.1"
"Misin01G073700.1",1455.85055329651,-0.784103414012953,0.523714513545964,0.000562562979052544,0.043054279823819,"Misin01G073700.1"
"Misin01G074800.1",99.3805716470385,-3.2952935082187,0.408591282820697,6.70678181239196e-17,1.80663935071308e-13,"Misin01G074800.1"
"Misin01G078200.1",1124.74566005789,1.57541081986351,0.53918874743857,2.12874622647242e-05,0.00341327984973814,"Misin01G078200.1"
"Misin01G079000.1",18.5151931893657,2.31163727318132,2.46757120190001,0.000479977459059461,0.0390616096779886,"Misin01G079000.1"
"Misin01G103100.1",364.258928799198,-0.628714316769819,0.375365470210807,0.000516602455915782,0.0407495714677346,"Misin01G103100.1"
"Misin01G108900.1",301.695474649583,2.6719078010389,0.986472871181046,2.87771758014345e-05,0.00438363211174823,"Misin01G108900.1"
"Misin01G154400.1",235.268159272994,-0.804785716247048,0.509711981706666,0.000476640984226057,0.0389076257957255,"Misin01G154400.1"
"Misin01G163100.1",9.90945163059419,-3.4118147561092,2.75936502222191,0.000182699902767608,0.018965235571493,"Misin01G163100.1"
"Misin01G187200.1",1141.13760719459,0.994560392195164,0.767003395602159,0.000613652400177147,0.0459812559938022,"Misin01G187200.1"
"Misin01G196200.1",47.6822056270838,8.45917465207203,1.79509600921643,5.23933305100609e-08,2.20522709471057e-05,"Misin01G196200.1"
"Misin01G258700.1",804.10187934474,-1.15776814273471,0.895791857083707,0.000544885380844572,0.0422992793847281,"Misin01G258700.1"
"Misin01G289300.1",25.6443395060882,4.33322906820322,1.50714792272996,1.25998823977813e-05,0.00223295613217258,"Misin01G289300.1"
"Misin01G293600.1",35.7012018838169,8.15462219669446,1.62693027050659,1.71114002882412e-08,8.08663763621925e-06,"Misin01G293600.1"
"Misin01G337100.1",355.485722674467,2.41852089762809,0.668748894391797,5.17279406783807e-06,0.00108017162947588,"Misin01G337100.1"
"Misin01G349900.1",445.0103596577,-4.64946108085418,1.10850001538341,5.62551508729849e-07,0.000167444544380224,"Misin01G349900.1"
"Misin01G378600.1",442.447041442229,6.56625942677842,1.15372261507379,5.66834859643657e-10,3.86559848902557e-07,"Misin01G378600.1"
"Misin01G389000.1",63.7388754872798,2.45535378001607,2.77904835869423,0.000451825185246364,0.0377982637502296,"Misin01G389000.1"
"Misin01G469600.1",68.5286038602099,6.7624548142358,2.09016108486715,3.54480431291755e-06,0.000789158398175343,"Misin01G469600.1"
"Misin01G475300.1",175.438144314514,1.01610606286372,0.785471132642116,0.000605291988418709,0.0455856709675678,"Misin01G475300.1"
"Misin01G483200.1",567.290305986359,-1.13288698826622,0.725862271344082,0.000337025740812701,0.030012002952536,"Misin01G483200.1"
"MisinT114700.1",51.2808158931086,2.65447029438805,1.58326144906976,0.000141626887846929,0.0156355503744944,"MisinT114700.1"
"MisinT142100.1",418.754285406338,1.60774481776665,0.695797864796068,6.90500023225714e-05,0.00875310323559655,"MisinT142100.1"
"MisinT258700.1",816.379189013276,5.96208339571322,3.24757743518572,2.80921746422249e-05,0.00429961905923258,"MisinT258700.1"
"MisinT011200.1",96.4707506909608,-7.30952737513727,1.5233886895715,5.07845534474871e-08,2.15434473778218e-05,"MisinT011200.1"
"MisinT013300.1",12.3371926034818,1.92264251934128,1.90383185300863,0.000566590751352026,0.0432366525907796,"MisinT013300.1"
"MisinT013400.1",21.716871802935,1.86644364283039,1.18572670104835,0.000233102619375733,0.0227095906308636,"MisinT013400.1"
"MisinT553500.1",314.699347452993,1.2514937441402,0.374119825786065,1.02557595160604e-05,0.00190401214794081,"MisinT553500.1"
"MisinT384400.1",482.01297896574,3.20697004502438,2.86393153508689,0.000229660604198969,0.0225320137577574,"MisinT384400.1"
"MisinT020800.1",33.2162097690834,4.49952357036364,2.0918894490147,3.56877404098848e-05,0.00518241782906346,"MisinT020800.1"
"MisinT042000.1",30.6144012586231,6.39881581163772,1.93238778581243,3.49193515743172e-06,0.000781731704299422,"MisinT042000.1"
"MisinT042500.1",13.8695789473236,2.37905182041344,2.99860410645233,0.000487890997740093,0.0391730663237668,"MisinT042500.1"
"Misin06G000800.1",882.443878463656,-1.2483919132231,0.260532846903113,4.89746282085193e-08,2.11080647578718e-05,"Misin06G000800.1"
"Misin06G021300.1",47.7737417263389,1.30587009953221,0.989417215088644,0.000473653946480821,0.0388403445458968,"Misin06G021300.1"
"Misin06G031100.1",219.333412394913,1.66848767770311,1.11641895805974,0.000290045692903436,0.0268031075560422,"Misin06G031100.1"
"Misin06G068100.1",17.0332737707782,2.5272447975789,1.21710704438389,8.13961144251101e-05,0.00994379969309026,"Misin06G068100.1"
"Misin06G089100.1",624.616146367713,2.47758550244765,1.30268089405796,0.000108400220059461,0.0125323215787627,"Misin06G089100.1"
"Misin06G098800.1",1236.08699050117,-0.926440559404925,0.503394577473107,0.000261921871225983,0.024975293473097,"Misin06G098800.1"
"Misin06G100000.1",47.1285671060463,-4.74648866571286,2.68509615016222,5.38419706913259e-05,0.00716714832891499,"Misin06G100000.1"
"Misin06G124700.1",55.8886981079068,6.41024007985093,2.9116643196931,1.58764073599471e-05,0.00273272027641262,"Misin06G124700.1"
"Misin06G138700.1",32.6790566173632,-2.24274764093695,1.45950767040711,0.000210748835226188,0.0211042630070834,"Misin06G138700.1"
"Misin06G159300.1",168.117489803136,-5.02252902299837,1.68476272077526,8.73603366779777e-06,0.00165141689071089,"Misin06G159300.1"
"Misin06G183200.1",159.979395463231,-3.44169410558625,1.1504665661199,1.39332815553048e-05,0.00244513206446921,"Misin06G183200.1"
"Misin06G200500.1",1007.47232890208,0.649378143055968,0.374542542136504,0.000455084460954482,0.0378943977340382,"Misin06G200500.1"
"Misin06G202700.1",969.402973556673,-1.65740321156726,0.488004366439413,6.97588703590142e-06,0.00137665169985051,"Misin06G202700.1"
"Misin06G317700.1",659.170022455326,1.87603169201218,1.12666923496837,0.000198870779153959,0.0202919758085597,"Misin06G317700.1"
"Misin06G329800.1",109.36095449055,3.00735347977266,1.44273862400447,6.69978881817481e-05,0.00855334413694711,"Misin06G329800.1"
"Misin06G334400.1",86.505249957815,-2.40886471954938,0.864174203399447,2.67476707721785e-05,0.00415282640591099,"Misin06G334400.1"
"Misin06G348100.1",23.3730539680349,4.58758368673552,2.97304886480605,7.4085771343481e-05,0.00926072141793512,"Misin06G348100.1"
"Misin06G351000.1",2283.11974309624,-0.559156503108233,0.261336319524716,0.000215135184394581,0.0214536567045525,"Misin06G351000.1"
"Misin06G358300.1",2064.06696053058,1.26253806146034,0.52192339446999,6.73539092551759e-05,0.00857846775679103,"Misin06G358300.1"
"Misin06G383100.1",57.9053195596335,1.9904132505407,1.94266773507527,0.00053071287491935,0.0414980495446734,"Misin06G383100.1"
"Misin06G402900.1",1107.35855592665,2.14790156777785,1.0824472060703,0.000106905788546438,0.0124128218921106,"Misin06G402900.1"
