"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin01G066800.1",243.900691108123,3.20634794775542,0.820782748731843,2.14071711113346e-06,0.000482557047541069,"Misin01G066800.1"
"Misin01G072900.1",56.9352091240884,-7.66615194493598,1.32096437553828,1.76351425217057e-10,1.25012276757486e-07,"Misin01G072900.1"
"Misin01G073900.1",785.126252187984,-0.748352395663776,0.409089447894515,0.000228149905347927,0.01982512282358,"Misin01G073900.1"
"Misin01G074800.1",99.3805716470385,-2.42478265602871,0.338884749625996,9.32633533876847e-14,1.39571198993375e-10,"Misin01G074800.1"
"Misin01G075300.1",648.320187123273,-1.12398790853946,0.429592132650199,1.42316361880531e-05,0.00218441424396399,"Misin01G075300.1"
"Misin01G078200.1",1124.74566005789,1.42952807901478,0.605985658099474,3.76254257554657e-05,0.00483787544767474,"Misin01G078200.1"
"Misin01G079000.1",18.5151931893657,4.37903402558493,1.68496913890486,2.51515711776755e-05,0.00344419028363178,"Misin01G079000.1"
"Misin01G092300.1",185.912569600537,-0.841271146587197,0.381420691978694,6.70173372722062e-05,0.00750836562348544,"Misin01G092300.1"
"Misin01G095000.1",3749.57307837935,1.09711653030941,0.799737110443529,0.000407604338494141,0.0301644007367745,"Misin01G095000.1"
"Misin01G099300.1",209.546444494319,4.88579686545326,1.25540264449084,2.35684652089433e-06,0.000520389779972059,"Misin01G099300.1"
"Misin01G106600.1",17.6965388487585,3.27314775915422,1.91022904095635,0.000123967888431319,0.0120465803115312,"Misin01G106600.1"
"Misin01G110800.1",1388.48744887385,-1.36031370628646,0.837170121293105,0.000207051165652462,0.0183468446538263,"Misin01G110800.1"
"Misin01G118000.1",1204.84706683058,1.37410209221873,0.480105679708251,9.38897889904973e-06,0.00156508649572543,"Misin01G118000.1"
"Misin01G121100.1",806.069140294532,-1.0313363284201,0.353781503759745,4.96414518190005e-06,0.000948380573315125,"Misin01G121100.1"
"Misin01G128400.1",105.252121878227,-1.14126307191971,0.559725536746771,7.55637443995208e-05,0.00829123570167858,"Misin01G128400.1"
"Misin01G145100.1",110.979413462827,2.20372519621995,0.661799338844113,7.09363668962895e-06,0.00126102607852505,"Misin01G145100.1"
"Misin01G150200.1",45.4254338190828,-5.09267848312423,3.24816017268481,4.81709390831468e-05,0.00584506608807328,"Misin01G150200.1"
"Misin01G158200.1",183.310499843305,1.83469199650282,1.64634114107059,0.000549191179026977,0.0374858846732139,"Misin01G158200.1"
"Misin01G163100.1",9.90945163059419,-5.24069433065463,2.28979971286961,2.62168753066161e-05,0.00356675292208066,"Misin01G163100.1"
"Misin01G191300.1",89.200157723438,1.46790013276029,1.20538545449867,0.000500812481636391,0.0351318651668757,"Misin01G191300.1"
"Misin01G196200.1",47.6822056270838,7.63936250046723,1.78364618606135,1.8816646499752e-07,6.0342073224651e-05,"Misin01G196200.1"
"Misin01G226300.1",61.2034425998093,3.05018177186321,0.9398536868609,9.41230672139283e-06,0.00156508649572543,"Misin01G226300.1"
"Misin01G230400.1",340.262864473717,2.32812297237603,0.570957577524253,1.16808120521139e-06,0.000290001727791538,"Misin01G230400.1"
"Misin01G237500.1",640.193770047667,1.64216165350961,0.472768611588485,2.85790488908019e-06,0.000610318871114728,"Misin01G237500.1"
"Misin01G238500.1",566.825888657432,-1.04742180916539,0.874783304122182,0.00064036822320397,0.0417749428610076,"Misin01G238500.1"
"Misin01G242200.1",1068.89743217824,2.6486996542238,2.65922250570424,0.000428720630081111,0.0315537212371856,"Misin01G242200.1"
"Misin01G268300.1",841.271613105515,1.85207625967245,0.876489301563254,7.3789637392496e-05,0.00814634572647689,"Misin01G268300.1"
"Misin01G274600.1",214.824364175465,4.67569511268289,1.11797157705985,1.16026860020028e-06,0.000289395698313843,"Misin01G274600.1"
"Misin01G283900.1",274.776676632974,-1.44736371725572,0.620579162764036,4.06097374022391e-05,0.00513579718907426,"Misin01G283900.1"
"Misin01G289300.1",25.6443395060882,3.93639131990376,1.14811522932587,6.71235753898141e-06,0.00120142279871304,"Misin01G289300.1"
"Misin01G293600.1",35.7012018838169,7.23271094616857,1.60403691538486,1.33752243884758e-07,4.53201392408261e-05,"Misin01G293600.1"
"Misin01G295200.1",12.1001732195834,4.02976900000564,1.44549216978964,2.03372459631422e-05,0.00293745074065493,"Misin01G295200.1"
"Misin01G306100.1",657.205333904575,2.8911197754847,1.4939282654027,9.35189226713831e-05,0.00976420922271466,"Misin01G306100.1"
"Misin01G309200.1",2376.5936600143,0.877182763945546,0.5574820508132,0.000301171893493754,0.0241452913124643,"Misin01G309200.1"
"Misin01G322200.1",1167.59946858429,-0.572776305619257,0.321053846670722,0.000608350867863472,0.0403631810420499,"Misin01G322200.1"
"Misin01G327200.1",531.996445306412,6.72709743768048,2.23437174200053,4.37752810557143e-06,0.000854490314085727,"Misin01G327200.1"
"Misin01G346300.1",9.16083156969651,2.13115345634633,2.47011997399929,0.000707307444887383,0.0445165754594717,"Misin01G346300.1"
"Misin01G349800.1",26.8140999471287,1.64933862118895,1.41419211265931,0.000525142002881597,0.0363650712149692,"Misin01G349800.1"
"Misin01G352700.1",2295.42210925052,-3.79142430323865,3.57244541357249,0.000128439343956418,0.0124231053063771,"Misin01G352700.1"
"Misin01G356500.1",316.513593791258,0.457467864796622,0.193980190272336,0.000665890169531205,0.0430153871504721,"Misin01G356500.1"
"Misin01G358800.1",3534.68859560715,1.96470681317442,1.16941231201341,0.000169646912293999,0.015491063389558,"Misin01G358800.1"
"Misin01G378600.1",442.447041442229,5.89379272497505,1.0249494018469,9.97815150350808e-10,6.0401450814775e-07,"Misin01G378600.1"
"Misin01G382100.1",4812.36657028323,-1.08711207522486,0.782788478650522,0.000393258609071936,0.0293040215266259,"Misin01G382100.1"
"Misin01G390800.1",377.320283006928,1.75442074628956,0.444822968671455,9.3838545230154e-07,0.000238469416239365,"Misin01G390800.1"
"Misin01G393400.1",22.5702523047638,2.06996930771673,1.10861785901748,0.000117163001308834,0.0116245979659548,"Misin01G393400.1"
"Misin01G394400.1",587.781661736465,1.29784210753458,1.06474523794228,0.000534355858266012,0.0368138387008714,"Misin01G394400.1"
"Misin01G398900.1",41.2346145117104,3.4806998772603,2.35870796421835,0.000161268435925024,0.0148772893586656,"Misin01G398900.1"
"Misin01G402300.1",732.261505596695,0.92261677752129,0.694371789061953,0.000513868216504807,0.0358145538993486,"Misin01G402300.1"
"Misin01G418600.1",491.474334237828,1.05772431192608,0.597796314336979,0.000155425134074005,0.0144371191348914,"Misin01G418600.1"
"Misin01G458700.1",623.296628851506,1.08136416313501,0.860617546106357,0.000543437573146274,0.0372489812382386,"Misin01G458700.1"
"Misin01G469600.1",68.5286038602099,6.41025113878886,2.68275610530455,1.06011748454289e-05,0.00172207551581226,"Misin01G469600.1"
"MisinT364200.1",2293.62312323876,-1.75273236985253,0.282534129237056,5.40967801569465e-11,4.41585459235681e-08,"MisinT364200.1"
"MisinT114700.1",51.2808158931086,3.8872242551381,1.64823322260331,4.03148496512298e-05,0.00511050005872942,"MisinT114700.1"
"MisinT258700.1",816.379189013276,10.9134534448334,2.77792972091743,9.59697790539236e-09,4.35285112715936e-06,"MisinT258700.1"
"MisinT011200.1",96.4707506909608,-5.80937599915086,0.879258583565312,5.26131664626087e-12,5.78476396565927e-09,"MisinT011200.1"
"MisinT012900.1",53.7853999809363,3.68248541082903,0.967851622107889,2.93604886048712e-06,0.000620312283759778,"MisinT012900.1"
"MisinT013400.1",21.716871802935,5.0150440269884,0.986107897944489,3.93912913862352e-08,1.53811567160993e-05,"MisinT013400.1"
"MisinT227600.1",23.8474828509544,-3.49505079011899,1.36135168482465,3.09378122786404e-05,0.00409526937717875,"MisinT227600.1"
"MisinT553500.1",314.699347452993,0.699363197032392,0.402765404535701,0.000334947908573559,0.0263051291172019,"MisinT553500.1"
"MisinT020800.1",33.2162097690834,4.53192096953227,1.66701463898034,2.02600532299925e-05,0.00293416765528453,"MisinT020800.1"
"MisinT041300.1",22.540724624956,2.99436215026633,2.78798644542377,0.000313723412710394,0.0248922663619624,"MisinT041300.1"
"MisinT042000.1",30.6144012586231,6.50244490930564,1.70055661336783,1.40664086414246e-06,0.000341363858358896,"MisinT042000.1"
"MisinT542100.1",4.76366077419037,2.23157194903448,2.69737675000011,0.000637980332857544,0.0417568765758988,"MisinT542100.1"
"Misin06G000800.1",882.443878463656,-1.31113576134394,0.285629323372399,1.28723341591123e-08,5.77914169018478e-06,"Misin06G000800.1"
"Misin06G022300.1",455.859490846255,1.21924990616567,0.390612348628967,3.01960811003676e-06,0.000633001505557317,"Misin06G022300.1"
"Misin06G027800.1",411.63619585055,2.75788058924367,0.778425010437843,4.93642537355914e-06,0.000946440985766899,"Misin06G027800.1"
"Misin06G068100.1",17.0332737707782,1.79666511944939,1.31721649599724,0.00033044417875935,0.0259893140593576,"Misin06G068100.1"
"Misin06G070000.1",530.584041522293,2.64807289413709,0.73129474451706,4.08014802123841e-06,0.000808154318544924,"Misin06G070000.1"
"Misin06G073000.1",78.2333855063331,1.99313879141375,2.26262207677342,0.000777660355410112,0.047914759301818,"Misin06G073000.1"
"Misin06G074000.1",11257.1694035239,4.26434483601462,1.08795780644951,2.30930289250827e-06,0.000511990507546843,"Misin06G074000.1"
"Misin06G089100.1",624.616146367713,4.29703049389921,0.889197590787352,1.12722022897337e-07,3.9434408984377e-05,"Misin06G089100.1"
"Misin06G093400.1",151.920829524118,1.46806067287266,1.04183986829756,0.000328122252646743,0.0258444245048878,"Misin06G093400.1"
"Misin06G100000.1",47.1285671060463,-6.49226407517101,1.40476131941655,1.59414762675551e-07,5.2418453198742e-05,"Misin06G100000.1"
"Misin06G107000.1",495.213772290389,0.488354202256468,0.228638746256425,0.000719067614035279,0.0450462415187798,"Misin06G107000.1"
"Misin06G124700.1",55.8886981079068,7.58223989765794,2.20047660168723,1.21035094000338e-06,0.000297751857957451,"Misin06G124700.1"
"Misin06G159300.1",168.117489803136,-5.80372641070783,1.00794542556474,9.92905483142291e-10,6.0401450814775e-07,"Misin06G159300.1"
"Misin06G170200.1",246.730979033795,1.41707051042639,1.05290014680925,0.000383251255022713,0.0289769788395824,"Misin06G170200.1"
"Misin06G182100.1",582.001346078421,2.73413296240352,0.756048807282466,4.16599685441057e-06,0.000822135826122233,"Misin06G182100.1"
"Misin06G183500.1",140.406991611813,2.50581431439064,1.40760029887855,0.00012958430106773,0.012489005760329,"Misin06G183500.1"
"Misin06G200900.1",418.513790881989,1.57468330771476,0.861823405904187,0.000130812665928463,0.0125848792444571,"Misin06G200900.1"
"Misin06G250900.1",39.7342930168257,2.25734800983049,0.666801247304924,6.40256855244028e-06,0.00116146419034619,"Misin06G250900.1"
"Misin06G253000.1",548.78312746922,3.32585474140232,1.3673209848566,3.91623086478852e-05,0.00501156621948887,"Misin06G253000.1"
"Misin06G257300.1",363.471899542207,4.23835489001926,0.94946639973674,4.68103346867187e-07,0.000132731935855104,"Misin06G257300.1"
"Misin06G286000.1",152.856706367773,2.22151607351921,0.891730796289508,3.70059652464479e-05,0.00476960855897698,"Misin06G286000.1"
"Misin06G289700.1",597.052877180557,2.71711620192155,0.542484504481683,3.69411942694589e-08,1.46338738328463e-05,"Misin06G289700.1"
"Misin06G298800.1",507.1916691834,2.13182600500534,1.90050309811045,0.000485210919325238,0.034294204298729,"Misin06G298800.1"
"Misin06G301700.1",17.5310688031977,-5.60603452626725,2.58666592267827,2.34115428829549e-05,0.00330977314185073,"Misin06G301700.1"
"Misin06G317700.1",659.170022455326,1.94582748038281,1.12840930795619,0.000156133149590693,0.0144779232946619,"Misin06G317700.1"
"Misin06G319700.1",90.1152083908278,2.5368432997346,0.722390447177888,5.15520965911747e-06,0.000977946902763922,"Misin06G319700.1"
"Misin06G324900.1",69.8381705258448,6.12243101609962,1.23796314868659,5.4143925558675e-08,2.06879715565505e-05,"Misin06G324900.1"
"Misin06G331400.1",2553.02123386583,1.64251207163562,0.787697260659186,7.61622351488295e-05,0.00833991955008779,"Misin06G331400.1"
"Misin06G339700.1",32.0717443534778,2.82157905716559,1.97659619581961,0.000223524666590375,0.0194860702468551,"Misin06G339700.1"
"Misin06G351900.1",228.554948202074,1.39729024242065,0.665939134627576,6.92567000122612e-05,0.00774108861651571,"Misin06G351900.1"
"Misin06G374400.1",6496.40322273815,-0.821364786306771,0.440220388345984,0.000167128443511752,0.0153130015207409,"Misin06G374400.1"
"Misin06G384100.1",2049.4050293383,-0.679674180899343,0.276392438984182,8.31000012762095e-05,0.00890760155821761,"Misin06G384100.1"
"Misin06G405300.1",180.188414055315,1.93458680515415,1.29058536827538,0.000243285982786835,0.0207062122000644,"Misin06G405300.1"
"Misin06G405400.1",477.415962524431,5.1143855853308,1.00734183278948,4.08018437916687e-08,1.58143836998284e-05,"Misin06G405400.1"
"Misin06G411400.1",285.522310075412,1.39650097195776,0.563152511454158,2.71219008092645e-05,0.00365402503196948,"Misin06G411400.1"
"MisinT380800.1",6356.78306170676,4.08100035537171,1.54087018347925,2.50266553107524e-05,0.00344419028363178,"MisinT380800.1"
"Misin02G000900.1",559.738661359026,3.68272902712015,1.37701844276271,2.55155935804141e-05,0.00348013317505016,"Misin02G000900.1"
"Misin02G001100.1",70.3165909456174,3.97133378297961,3.38432098302438,0.000124099342420414,0.0120465803115312,"Misin02G001100.1"
"Misin02G012800.1",1298.30652656495,5.09926664512977,1.02031481477029,5.88295712815402e-08,2.23200222027675e-05,"Misin02G012800.1"
"Misin02G017100.1",46.5453605574825,5.07133433830857,1.46805634435615,5.4172660215674e-06,0.00100987960869185,"Misin02G017100.1"
"Misin02G022300.1",61.7336689025049,4.47523900855761,0.980178291778317,3.36742119493396e-07,0.000100231943026004,"Misin02G022300.1"
"Misin02G026000.1",281.729775264913,1.0300651064026,0.873503042758135,0.000676976526231198,0.0434191789889355,"Misin02G026000.1"
"Misin02G034300.1",120.298906290823,2.70317554687356,0.716910483737822,2.86727214069368e-06,0.000610318871114728,"Misin02G034300.1"
"Misin02G046000.1",186.231278950122,-0.961485751460685,0.572993450740628,0.000209978418429437,0.018469685612433,"Misin02G046000.1"
"Misin02G047900.1",57.1491999235032,2.10757373573394,0.779797693890845,2.45517452528251e-05,0.00340032204497674,"Misin02G047900.1"
"Misin02G069000.1",627.727942052523,-0.5690060686015,0.140618572529772,2.87741982855018e-06,0.000610318871114728,"Misin02G069000.1"
"Misin02G077000.1",1985.3085156577,1.95574831166014,0.376795963873297,1.46407919086292e-08,6.46534970555246e-06,"Misin02G077000.1"
"Misin02G086600.1",738.353132408219,5.89630875031675,0.845822159858161,4.22842526823595e-13,5.84119003400543e-10,"Misin02G086600.1"
"Misin02G093100.1",52.7723824101242,1.12869702132236,0.863860216390799,0.000469500207651029,0.0335576586312723,"Misin02G093100.1"
"Misin02G094500.1",896.125909979755,-0.513148587300373,0.225714820049259,0.000473906697964371,0.0337275077316123,"Misin02G094500.1"
"Misin02G098000.1",1620.91136835696,-1.10462325659655,0.658673927930935,0.000192260750844107,0.0171775256247534,"Misin02G098000.1"
"Misin02G107500.1",297.528062003203,1.5519006720794,1.29680749838541,0.000508815373376757,0.0355183914018051,"Misin02G107500.1"
"Misin02G115300.1",207.66483643048,1.96761894871089,0.926239262285529,7.25358642014197e-05,0.00803405563687611,"Misin02G115300.1"
"Misin02G115800.1",248.466113936501,-1.83093054463371,1.62088492287341,0.000532783107060858,0.036793602450933,"Misin02G115800.1"
"Misin02G158300.1",50.7311968803261,1.35009481624588,0.730429211067586,0.000123559753584865,0.0120465803115312,"Misin02G158300.1"
"Misin02G173100.1",175.357209768071,5.16813464207676,1.47920548616989,4.90546395521273e-06,0.000943863823525306,"Misin02G173100.1"
"Misin02G188000.1",39.6308912075642,-4.35489031229478,1.67346326063261,2.51881386867921e-05,0.00344419028363178,"Misin02G188000.1"
"Misin02G205400.1",273.219180022717,2.36885570896674,1.35874821696981,0.00014142007778257,0.0133199417666713,"Misin02G205400.1"
"Misin02G211900.1",187.012698592542,2.84160265881836,1.25477073663942,5.40177920416541e-05,0.00649600121929489,"Misin02G211900.1"
"Misin02G213600.1",62.4753362959541,1.624461718697,1.0899197287015,0.00026497661540589,0.0219624848538344,"Misin02G213600.1"
"Misin02G229200.1",1432.21215559667,1.81644005740695,0.894069275702038,8.64661604671173e-05,0.00920625374538724,"Misin02G229200.1"
"Misin02G229400.1",128.611466102265,1.8157754826317,1.5034530803671,0.00045472231432636,0.0328393628476309,"Misin02G229400.1"
"Misin02G229900.1",34.7289717660354,3.08667949037023,2.31666095573024,0.000233013804133523,0.0201502707828147,"Misin02G229900.1"
"Misin02G230300.1",417.92082339575,1.62791598371821,1.08258535183504,0.000257467158653151,0.0216396929367216,"Misin02G230300.1"
"Misin02G236000.1",54.4975359331245,1.18612378189736,0.696131125115229,0.000176007262996741,0.0159100525066266,"Misin02G236000.1"
"Misin02G265900.1",1697.35355524688,-0.611914184100852,0.150461870295198,1.45823063539382e-06,0.000352296751039651,"Misin02G265900.1"
"Misin02G271400.1",382.301858230622,1.51077148734126,0.787252495434351,0.000106855127512846,0.010800787982654,"Misin02G271400.1"
"Misin02G273400.1",929.607709432702,-1.58092152672839,0.55221628029246,1.26842126011651e-05,0.0019981343680929,"Misin02G273400.1"
"Misin02G282600.1",840.129162062698,1.54512634914428,0.735667593849387,7.21583147967898e-05,0.00801552414366402,"Misin02G282600.1"
"Misin02G286600.1",1322.67896555662,2.0066694122758,1.37984161568711,0.000261596824420194,0.0217632080632169,"Misin02G286600.1"
"Misin02G288000.1",139.771212217763,-6.58081643927157,1.4245255617293,1.51339656343092e-07,5.09588999092756e-05,"Misin02G288000.1"
"Misin02G293100.1",181.260063980331,4.18087824409056,1.34020923086718,1.15749386521547e-05,0.00184496988131608,"Misin02G293100.1"
"Misin02G294100.1",44.8261314620116,2.14606545496232,1.7246021248945,0.000381347210364323,0.0288960351032038,"Misin02G294100.1"
"Misin02G296700.1",107.909593539766,1.87062978469496,0.988952649885405,0.000113749791236103,0.0113697031592673,"Misin02G296700.1"
"Misin02G315100.1",392.300287965255,-2.03072645374732,1.09522133515698,0.000120561629030891,0.0118526601533563,"Misin02G315100.1"
"Misin02G325100.1",1287.51139504122,3.26675480638687,1.01944599174468,1.02729964549871e-05,0.00168224220064568,"Misin02G325100.1"
"Misin02G332400.1",43.2402512553947,4.46629676006207,1.00511806870478,5.17076645277465e-07,0.000144339400333282,"Misin02G332400.1"
"Misin02G332900.1",413.50532982405,3.80743738673743,2.78522741262542,0.000147708997641417,0.0137867013438551,"Misin02G332900.1"
"Misin02G338700.1",36.0177227909371,-2.11305018595928,1.70527937925687,0.000389196643640607,0.0291626831378828,"Misin02G338700.1"
"Misin02G339300.1",223.917901638773,1.18992089254079,0.766754986740848,0.000254227152195003,0.0214678492547113,"Misin02G339300.1"
"Misin02G341300.1",297.022222601039,4.37035955697074,0.800854054391273,5.49713751284511e-09,2.66809264418496e-06,"Misin02G341300.1"
"Misin02G343000.1",181.028392805576,2.66108942406525,1.29766164448014,7.91285038632928e-05,0.0085886701322708,"Misin02G343000.1"
"Misin02G355900.1",28.6933155731414,1.58409040437074,1.58619832458827,0.00077736497152139,0.047914759301818,"Misin02G355900.1"
"Misin02G358800.1",1949.48671098088,1.6170861890956,0.806434002457409,8.98359368288983e-05,0.00949002175815078,"Misin02G358800.1"
"Misin02G359800.1",223.724673397354,2.90477499069433,1.31935100234594,5.97121873859178e-05,0.00699346542481809,"Misin02G359800.1"
"Misin02G360000.1",11.3913790249768,2.6589829043624,3.09194735314322,0.000385337104664223,0.0289944644047277,"Misin02G360000.1"
"Misin02G369800.1",99.97998058068,2.41933788078407,2.14575541631267,0.000426111166326339,0.0314045678328749,"Misin02G369800.1"
"Misin02G372300.1",7.87487290161532,-2.20632305411834,2.22239953878029,0.000584289159620462,0.0392012185237265,"Misin02G372300.1"
"Misin02G374600.1",6517.60673827161,3.09187301014422,1.2624679041987,3.88896988557692e-05,0.00498852982346325,"Misin02G374600.1"
"Misin02G375200.1",75.6486075571713,1.93584956944505,0.874696582175794,6.11176298742371e-05,0.00711168965329271,"Misin02G375200.1"
"Misin02G383000.1",305.347814273126,6.95678515904139,1.26538331120145,1.97923523281258e-09,1.08807447109977e-06,"Misin02G383000.1"
"Misin02G389300.1",21.6491008085381,4.36209313207815,3.47893286372786,8.71545710693131e-05,0.00926124756678352,"Misin02G389300.1"
"Misin02G395700.1",2077.07980745419,-0.640474613441366,0.235785703878426,6.47264378274177e-05,0.00732639038425387,"Misin02G395700.1"
"Misin02G400800.1",86.3259632000349,0.696350183231003,0.532305831289797,0.00079427001867504,0.0485162100409499,"Misin02G400800.1"
"Misin02G408100.1",344.58947770534,-5.80335498507352,0.635494421569582,1.07947101106835e-20,7.26956259016344e-17,"Misin02G408100.1"
"Misin02G408300.1",343.23544595583,5.12901735375069,0.891699761452184,1.20635100388168e-09,6.98840433700273e-07,"Misin02G408300.1"
"Misin02G410800.1",600.050758348747,2.52026744954201,0.5163078271514,6.81513478146169e-08,2.54975962743922e-05,"Misin02G410800.1"
"Misin02G415700.1",171.423266807637,4.15475111820498,1.45284549959525,1.7786420114737e-05,0.00261815132153404,"Misin02G415700.1"
"Misin02G431100.1",184.065657840806,4.52628645696974,0.545282860565524,1.80130608134414e-17,5.30966566068992e-14,"Misin02G431100.1"
"Misin02G443700.1",11.7416285611869,-3.36097072400345,1.58948613430117,6.48093240594954e-05,0.00732639038425387,"Misin02G443700.1"
"Misin02G447300.1",3388.4617198545,-0.866030903729449,0.300179480522843,7.66477099297563e-06,0.00132864476156538,"Misin02G447300.1"
"Misin02G449500.1",18.420806522148,2.21297046864662,2.58151277674356,0.000656266536859128,0.0425980237027537,"Misin02G449500.1"
"Misin02G453300.1",597.6122314443,1.63201155405584,1.19652420831508,0.00034562450133004,0.0269472069597047,"Misin02G453300.1"
"Misin02G463300.1",63.5700859218911,4.42722943286202,3.46059232244473,8.31651709286952e-05,0.00890760155821761,"Misin02G463300.1"
"Misin02G468800.1",16.9478785505855,3.76892770647913,2.07618828236105,9.13956650268119e-05,0.00960288935637862,"Misin02G468800.1"
"Misin02G483500.1",94.8399250381688,3.22541399813959,1.12245307190246,1.87832983699196e-05,0.00274241246525588,"Misin02G483500.1"
"Misin02G490300.1",113.567349833925,2.20040965314836,0.454164316327548,7.78953594025389e-08,2.85483842708285e-05,"Misin02G490300.1"
"Misin02G490400.1",152.658878930636,-0.913963547026583,0.753563967274097,0.000686026622809936,0.0437392713655448,"Misin02G490400.1"
"Misin02G490600.1",165.233025233686,2.91012187422812,0.491039397766012,2.38819875300236e-10,1.62866085845573e-07,"Misin02G490600.1"
"Misin02G495200.1",441.986210235946,-0.964049679383261,0.281652845622817,6.9146612257453e-07,0.000186263686768514,"Misin02G495200.1"
"Misin02G501000.1",86.9069296141081,1.5020230421868,0.628496679350551,3.66828512448076e-05,0.00473930122497364,"Misin02G501000.1"
"Misin02G503500.1",71.2934360658799,-3.70680043030822,0.600618520930015,6.29274505991024e-11,5.06002447914424e-08,"Misin02G503500.1"
"Misin02G503600.1",326.321132384185,-3.07193136956265,0.494436500369991,3.93057090768878e-11,3.30874230705833e-08,"Misin02G503600.1"
"Misin02G503700.1",92.3766730083219,-2.09100104846055,0.921578125713993,5.54413642435929e-05,0.00660819358102559,"Misin02G503700.1"
"Misin02G514900.1",172.046406870546,-1.33836419610909,1.16318807883439,0.0006142285513714,0.0406530260505334,"Misin02G514900.1"
"Misin14G005900.1",196.668045780986,0.654988968483786,0.426815461079863,0.000590326029268679,0.0395078445054038,"Misin14G005900.1"
"Misin14G007100.1",3969.1835310869,5.246623954947,0.846308881973989,8.39345735351663e-11,6.6499634547163e-08,"Misin14G007100.1"
"Misin14G010100.1",24.8841715338413,-2.19313833909847,2.76804982495456,0.000645765313274827,0.0420684477057815,"Misin14G010100.1"
"Misin14G044200.1",170.399417139319,1.4875356354531,1.47007133517974,0.000787899277997119,0.0482203699747084,"Misin14G044200.1"
"Misin14G071300.1",2010.6031339,3.21756778698247,0.636327387479417,2.8775127305401e-08,1.17443938149885e-05,"Misin14G071300.1"
"Misin14G071600.1",158.808706621871,3.02608331554397,0.80520815474575,3.06016174593204e-06,0.000636549089042813,"Misin14G071600.1"
"Misin14G071700.1",4112.7294944891,1.16155209998343,0.570966929331712,7.6513738577947e-05,0.0083614151437868,"Misin14G071700.1"
"Misin14G075500.1",678.40418622562,-0.907420110622313,0.483924887166883,0.000136590306182978,0.0130014182784592,"Misin14G075500.1"
"Misin14G086000.1",330.630828059738,3.7142446829576,1.0630506006672,5.87601266155743e-06,0.00108044430764985,"Misin14G086000.1"
"Misin14G098900.1",803.783450610846,5.47320755998909,2.15428218589744,1.72969481236738e-05,0.00257423502807438,"Misin14G098900.1"
"Misin14G114700.1",124.241613405377,-5.77528303188604,0.50590714991074,6.01397960222428e-31,1.08001050356611e-26,"Misin14G114700.1"
"Misin14G115600.1",98.3203969551354,8.84450799230536,1.57646118901794,1.14420368856888e-10,8.56166301689563e-08,"Misin14G115600.1"
"Misin14G123500.1",37.7377638593325,-2.59714884882173,0.82407693071569,1.10271178024966e-05,0.00177339096002837,"Misin14G123500.1"
"Misin14G124500.1",52.1434549964166,2.68717468443176,0.87656085037098,1.31087051394373e-05,0.00205299851566043,"Misin14G124500.1"
"Misin14G126400.1",2462.35248158873,-0.565306452909949,0.286852717633592,0.000485688684546269,0.034294204298729,"Misin14G126400.1"
"Misin14G132900.1",85.6873971389822,2.40115410142307,2.43961934265347,0.000521822670551437,0.0363219591420655,"Misin14G132900.1"
"Misin14G145400.1",1256.8483370194,2.53244621592107,0.616528477555201,1.12386824516561e-06,0.000281620473061848,"Misin14G145400.1"
"Misin14G146400.1",69.5575988215897,3.18465710889013,0.810183102943132,2.0006587309783e-06,0.000456718174285829,"Misin14G146400.1"
"Misin14G149700.1",10.6990862650758,2.4993439552123,2.82831347263047,0.000489225879353322,0.0344987490185343,"Misin14G149700.1"
"Misin14G151100.1",119.427588687574,-2.30313054520506,0.795911440345536,1.75986210473676e-05,0.00260474095859047,"Misin14G151100.1"
"MisinT140500.1",356.093327077391,1.57595030583766,1.14984191970044,0.000346191325785674,0.0269523954865653,"MisinT140500.1"
"MisinT542700.1",239.670898356103,1.18382775842531,0.963906116838506,0.000550780020314011,0.0374858846732139,"MisinT542700.1"
"Misin09G018700.1",1237.45407201855,-1.24619395624835,0.512716212034182,2.71296522095182e-05,0.00365402503196948,"Misin09G018700.1"
"Misin09G019800.1",100.20107149427,1.37143274697643,1.24471208949606,0.000676698985120434,0.0434191789889355,"Misin09G019800.1"
"Misin09G024400.1",175.198006490233,-1.27339114646783,0.934399520128224,0.000386878381786206,0.029069836567269,"Misin09G024400.1"
"Misin09G043700.1",67.9529864359972,-1.778884057855,0.788866827220826,5.50928422188855e-05,0.00658401961393121,"Misin09G043700.1"
"Misin09G048900.1",17.075631347099,3.20468434224299,2.90191664441538,0.000260643479651405,0.0217632080632169,"Misin09G048900.1"
"Misin09G080800.1",266.387714232466,-1.0926464836463,0.943811586801463,0.000684874003188879,0.0437175200495271,"Misin09G080800.1"
"Misin09G081000.1",125.608314926635,-1.76156657196727,0.738359951475238,4.19821177065123e-05,0.00524776471331404,"Misin09G081000.1"
"Misin09G101800.1",151.27116461589,-1.06873536986044,0.90864818219331,0.000664818752357939,0.0429977314325138,"Misin09G101800.1"
"Misin09G116000.1",78.413168171457,6.08701328342861,0.928894166099466,6.56267247504763e-12,7.07127959186383e-09,"Misin09G116000.1"
"Misin09G116200.1",619.273096520055,3.50073382739853,0.956385735727807,4.04708899146194e-06,0.000804564278284178,"Misin09G116200.1"
"Misin09G123300.1",36.0438392300704,-7.14546222800628,1.64664112145578,2.48368817065491e-07,7.75692438754886e-05,"Misin09G123300.1"
